"total_size","draw","method","accuracy","auc"
150,12,"RF",0.793333333333333,0.866222222222222
150,12,"XGB",0.72,0.784888888888889
150,13,"LOGIS",0.786666666666667,0.870222222222222
150,13,"SVM",0.82,0.887111111111111
150,13,"KNN",0.78,0
150,13,"RF",0.813333333333333,0.898666666666667
150,13,"XGB",0.813333333333333,0.855111111111111
150,14,"LOGIS",0.806666666666667,0.875555555555556
150,14,"SVM",0.806666666666667,0.872
150,14,"KNN",0.786666666666667,0
150,14,"RF",0.786666666666667,0.858666666666667
150,14,"XGB",0.68,0.776888888888889
150,15,"LOGIS",0.826666666666667,0.88
150,15,"SVM",0.82,0.886222222222222
150,15,"KNN",0.786666666666667,0
150,15,"RF",0.78,0.850666666666667
150,15,"XGB",0.766666666666667,0.842666666666667
150,16,"LOGIS",0.753333333333333,0.848888888888889
150,16,"SVM",0.753333333333333,0.831111111111111
150,16,"KNN",0.746666666666667,0
150,16,"RF",0.726666666666667,0.804
150,16,"XGB",0.753333333333333,0.859555555555556
150,17,"LOGIS",0.78,0.850666666666667
150,17,"SVM",0.746666666666667,0.845333333333333
150,17,"KNN",0.746666666666667,0
150,17,"RF",0.746666666666667,0.841333333333333
150,17,"XGB",0.8,0.875555555555556
150,18,"LOGIS",0.74,0.806222222222222
150,18,"SVM",0.793333333333333,0.829333333333333
150,18,"KNN",0.76,0
150,18,"RF",0.766666666666667,0.825333333333333
150,18,"XGB",0.693333333333333,0.796444444444444
150,19,"LOGIS",0.786666666666667,0.856
150,19,"SVM",0.766666666666667,0.852444444444444
150,19,"KNN",0.78,0
150,19,"RF",0.766666666666667,0.849333333333333
150,19,"XGB",0.74,0.800888888888889
150,20,"LOGIS",0.76,0.862222222222222
150,20,"SVM",0.786666666666667,0.862222222222222
150,20,"KNN",0.773333333333333,0
150,20,"RF",0.773333333333333,0.855555555555556
150,20,"XGB",0.72,0.776
150,21,"LOGIS",0.786666666666667,0.855111111111111
150,21,"SVM",0.78,0.875555555555556
150,21,"KNN",0.793333333333333,0
150,21,"RF",0.766666666666667,0.845777777777778
150,21,"XGB",0.686666666666667,0.771555555555556
150,22,"LOGIS",0.793333333333333,0.848
150,22,"SVM",0.753333333333333,0.849777777777778
150,22,"KNN",0.74,0
150,22,"RF",0.726666666666667,0.835555555555555
150,22,"XGB",0.726666666666667,0.808
150,23,"LOGIS",0.766666666666667,0.832
150,23,"SVM",0.8,0.858666666666667
150,23,"KNN",0.786666666666667,0
150,23,"RF",0.78,0.843555555555556
150,23,"XGB",0.686666666666667,0.796444444444444
150,24,"LOGIS",0.74,0.786666666666667
150,24,"SVM",0.76,0.817777777777778
150,24,"KNN",0.746666666666667,0
150,24,"RF",0.733333333333333,0.816888888888889
150,24,"XGB",0.733333333333333,0.856
150,25,"LOGIS",0.766666666666667,0.863111111111111
150,25,"SVM",0.8,0.855111111111111
150,25,"KNN",0.786666666666667,0
150,25,"RF",0.793333333333333,0.866666666666667
150,25,"XGB",0.773333333333333,0.869333333333333
150,26,"LOGIS",0.746666666666667,0.856
150,26,"SVM",0.8,0.861333333333333
150,26,"KNN",0.773333333333333,0
150,26,"RF",0.726666666666667,0.843111111111111
150,26,"XGB",0.74,0.836444444444444
150,27,"LOGIS",0.786666666666667,0.868444444444444
150,27,"SVM",0.8,0.88
150,27,"KNN",0.76,0
150,27,"RF",0.773333333333333,0.879555555555556
150,27,"XGB",0.74,0.793777777777778
150,28,"LOGIS",0.773333333333333,0.862222222222222
150,28,"SVM",0.793333333333333,0.841777777777778
150,28,"KNN",0.766666666666667,0
150,28,"RF",0.786666666666667,0.857333333333333
150,28,"XGB",0.76,0.824
150,29,"LOGIS",0.773333333333333,0.881777777777778
150,29,"SVM",0.786666666666667,0.871111111111111
150,29,"KNN",0.766666666666667,0
150,29,"RF",0.806666666666667,0.88
150,29,"XGB",0.78,0.886222222222222
150,30,"LOGIS",0.766666666666667,0.880888888888889
150,30,"SVM",0.786666666666667,0.869333333333333
150,30,"KNN",0.773333333333333,0
150,30,"RF",0.766666666666667,0.864444444444444
150,30,"XGB",0.74,0.822222222222222
160,1,"LOGIS",0.78125,0.85625
160,1,"SVM",0.775,0.853125
160,1,"KNN",0.76875,0
160,1,"RF",0.75625,0.846484375
160,1,"XGB",0.73125,0.8421875
160,2,"LOGIS",0.79375,0.8703125
160,2,"SVM",0.80625,0.8765625
160,2,"KNN",0.8,0
160,2,"RF",0.80625,0.861328125
160,2,"XGB",0.7375,0.8109375
160,3,"LOGIS",0.7625,0.853125
160,3,"SVM",0.775,0.83984375
160,3,"KNN",0.78125,0
160,3,"RF",0.79375,0.852734375
160,3,"XGB",0.79375,0.84453125
160,4,"LOGIS",0.74375,0.83359375
160,4,"SVM",0.775,0.84765625
160,4,"KNN",0.7375,0
160,4,"RF",0.725,0.828515625
160,4,"XGB",0.71875,0.821875
160,5,"LOGIS",0.75625,0.8484375
160,5,"SVM",0.7875,0.853125
160,5,"KNN",0.7625,0
160,5,"RF",0.725,0.8328125
160,5,"XGB",0.725,0.834375
160,6,"LOGIS",0.76875,0.8625
160,6,"SVM",0.80625,0.8421875
160,6,"KNN",0.74375,0
160,6,"RF",0.75,0.845703125
160,6,"XGB",0.73125,0.859375
160,7,"LOGIS",0.78125,0.86484375
160,7,"SVM",0.7875,0.86953125
160,7,"KNN",0.775,0
160,7,"RF",0.775,0.84765625
160,7,"XGB",0.75625,0.86484375
160,8,"LOGIS",0.8125,0.86796875
160,8,"SVM",0.80625,0.865625
160,8,"KNN",0.7875,0
160,8,"RF",0.8,0.8578125
160,8,"XGB",0.7375,0.83125
160,9,"LOGIS",0.7875,0.8671875
160,9,"SVM",0.79375,0.88203125
160,9,"KNN",0.76875,0
160,9,"RF",0.7875,0.8828125
160,9,"XGB",0.75,0.846875
160,10,"LOGIS",0.7625,0.8625
160,10,"SVM",0.75625,0.8515625
160,10,"KNN",0.7625,0
160,10,"RF",0.76875,0.851171875
160,10,"XGB",0.75625,0.84375
160,11,"LOGIS",0.75,0.84609375
160,11,"SVM",0.8,0.8421875
160,11,"KNN",0.74375,0
160,11,"RF",0.76875,0.83046875
160,11,"XGB",0.7875,0.86015625
160,12,"LOGIS",0.75625,0.83671875
160,12,"SVM",0.78125,0.8515625
160,12,"KNN",0.79375,0
160,12,"RF",0.8,0.853515625
160,12,"XGB",0.65,0.76328125
160,13,"LOGIS",0.79375,0.8546875
160,13,"SVM",0.78125,0.85703125
160,13,"KNN",0.78125,0
160,13,"RF",0.7625,0.848828125
160,13,"XGB",0.6875,0.790625
160,14,"LOGIS",0.7875,0.86640625
160,14,"SVM",0.8125,0.86484375
160,14,"KNN",0.7875,0
160,14,"RF",0.775,0.8578125
160,14,"XGB",0.73125,0.82578125
160,15,"LOGIS",0.75,0.86953125
160,15,"SVM",0.78125,0.86328125
160,15,"KNN",0.7875,0
160,15,"RF",0.76875,0.852734375
160,15,"XGB",0.7875,0.86015625
160,16,"LOGIS",0.76875,0.8640625
160,16,"SVM",0.775,0.8515625
160,16,"KNN",0.775,0
160,16,"RF",0.8,0.871484375
160,16,"XGB",0.7625,0.85703125
160,17,"LOGIS",0.76875,0.8515625
160,17,"SVM",0.79375,0.865625
160,17,"KNN",0.78125,0
160,17,"RF",0.75625,0.84609375
160,17,"XGB",0.75625,0.85859375
160,18,"LOGIS",0.7625,0.8421875
160,18,"SVM",0.75625,0.82890625
160,18,"KNN",0.7375,0
160,18,"RF",0.75625,0.81796875
160,18,"XGB",0.74375,0.81640625
160,19,"LOGIS",0.775,0.8578125
160,19,"SVM",0.79375,0.86953125
160,19,"KNN",0.8,0
160,19,"RF",0.775,0.844921875
160,19,"XGB",0.725,0.82421875
160,20,"LOGIS",0.775,0.87734375
160,20,"SVM",0.80625,0.884375
160,20,"KNN",0.78125,0
160,20,"RF",0.80625,0.886328125
160,20,"XGB",0.7625,0.8546875
160,21,"LOGIS",0.7625,0.8375
160,21,"SVM",0.7625,0.84921875
160,21,"KNN",0.775,0
160,21,"RF",0.7625,0.845703125
160,21,"XGB",0.79375,0.8671875
160,22,"LOGIS",0.79375,0.86796875
160,22,"SVM",0.80625,0.86953125
160,22,"KNN",0.7625,0
160,22,"RF",0.7875,0.849609375
160,22,"XGB",0.71875,0.834375
160,23,"LOGIS",0.71875,0.83828125
160,23,"SVM",0.79375,0.8625
160,23,"KNN",0.7625,0
160,23,"RF",0.7375,0.826953125
160,23,"XGB",0.70625,0.80234375
160,24,"LOGIS",0.7875,0.87734375
160,24,"SVM",0.78125,0.87578125
160,24,"KNN",0.7625,0
160,24,"RF",0.78125,0.853125
160,24,"XGB",0.75,0.83203125
160,25,"LOGIS",0.75,0.85859375
160,25,"SVM",0.7875,0.85546875
160,25,"KNN",0.7875,0
160,25,"RF",0.79375,0.835546875
160,25,"XGB",0.76875,0.87421875
160,26,"LOGIS",0.76875,0.84609375
160,26,"SVM",0.7875,0.84609375
160,26,"KNN",0.78125,0
160,26,"RF",0.7625,0.83203125
160,26,"XGB",0.74375,0.84140625
160,27,"LOGIS",0.7625,0.846875
160,27,"SVM",0.775,0.83828125
160,27,"KNN",0.74375,0
160,27,"RF",0.78125,0.8421875
160,27,"XGB",0.75,0.8265625
160,28,"LOGIS",0.79375,0.87578125
160,28,"SVM",0.78125,0.8703125
160,28,"KNN",0.78125,0
160,28,"RF",0.7625,0.853125
160,28,"XGB",0.75625,0.8609375
160,29,"LOGIS",0.76875,0.8671875
160,29,"SVM",0.8,0.871875
160,29,"KNN",0.7625,0
160,29,"RF",0.7875,0.865234375
160,29,"XGB",0.7875,0.89296875
160,30,"LOGIS",0.74375,0.8203125
160,30,"SVM",0.78125,0.82109375
160,30,"KNN",0.7625,0
160,30,"RF",0.75625,0.828515625
160,30,"XGB",0.7,0.82265625
170,1,"LOGIS",0.758823529411765,0.84636678200692
170,1,"SVM",0.776470588235294,0.860899653979239
170,1,"KNN",0.776470588235294,0
170,1,"RF",0.752941176470588,0.852595155709343
170,1,"XGB",0.758823529411765,0.832525951557093
170,2,"LOGIS",0.794117647058823,0.856055363321799
170,2,"SVM",0.8,0.862975778546713
170,2,"KNN",0.805882352941176,0
170,2,"RF",0.788235294117647,0.848442906574394
170,2,"XGB",0.747058823529412,0.84636678200692
170,3,"LOGIS",0.764705882352941,0.863667820069204
170,3,"SVM",0.788235294117647,0.859515570934256
170,3,"KNN",0.764705882352941,0
170,3,"RF",0.752941176470588,0.841868512110727
170,3,"XGB",0.747058823529412,0.842906574394464
170,4,"LOGIS",0.8,0.849134948096886
170,4,"SVM",0.8,0.860207612456747
170,4,"KNN",0.758823529411765,0
170,4,"RF",0.794117647058823,0.865397923875432
170,4,"XGB",0.747058823529412,0.839446366782007
170,5,"LOGIS",0.747058823529412,0.852595155709343
170,5,"SVM",0.758823529411765,0.838754325259516
170,5,"KNN",0.758823529411765,0
170,5,"RF",0.770588235294118,0.84083044982699
170,5,"XGB",0.776470588235294,0.831141868512111
170,6,"LOGIS",0.8,0.83598615916955
170,6,"SVM",0.776470588235294,0.822145328719723
170,6,"KNN",0.752941176470588,0
170,6,"RF",0.782352941176471,0.845328719723183
170,6,"XGB",0.711764705882353,0.848442906574394
170,7,"LOGIS",0.776470588235294,0.851903114186851
170,7,"SVM",0.794117647058823,0.865051903114187
170,7,"KNN",0.735294117647059,0
170,7,"RF",0.770588235294118,0.844982698961938
170,7,"XGB",0.735294117647059,0.846366782006921
170,8,"LOGIS",0.770588235294118,0.833217993079585
170,8,"SVM",0.782352941176471,0.844290657439446
170,8,"KNN",0.782352941176471,0
170,8,"RF",0.752941176470588,0.82318339100346
170,8,"XGB",0.776470588235294,0.85121107266436
170,9,"LOGIS",0.723529411764706,0.849826989619377
170,9,"SVM",0.723529411764706,0.849826989619377
170,9,"KNN",0.770588235294118,0
170,9,"RF",0.752941176470588,0.84636678200692
170,9,"XGB",0.688235294117647,0.796539792387543
170,10,"LOGIS",0.764705882352941,0.851903114186851
170,10,"SVM",0.764705882352941,0.844290657439446
170,10,"KNN",0.758823529411765,0
170,10,"RF",0.752941176470588,0.849480968858132
170,10,"XGB",0.735294117647059,0.813840830449827
170,11,"LOGIS",0.770588235294118,0.858131487889273
170,11,"SVM",0.805882352941176,0.87681660899654
170,11,"KNN",0.8,0
170,11,"RF",0.770588235294118,0.855017301038062
170,11,"XGB",0.758823529411765,0.864359861591695
170,12,"LOGIS",0.764705882352941,0.849826989619377
170,12,"SVM",0.776470588235294,0.856747404844291
170,12,"KNN",0.770588235294118,0
170,12,"RF",0.752941176470588,0.836332179930796
170,12,"XGB",0.752941176470588,0.836678200692042
170,13,"LOGIS",0.811764705882353,0.858823529411765
170,13,"SVM",0.770588235294118,0.851903114186851
170,13,"KNN",0.782352941176471,0
170,13,"RF",0.752941176470588,0.832525951557093
170,13,"XGB",0.764705882352941,0.839446366782007
170,14,"LOGIS",0.747058823529412,0.829065743944637
170,14,"SVM",0.758823529411765,0.857439446366782
170,14,"KNN",0.747058823529412,0
170,14,"RF",0.770588235294118,0.853287197231834
170,14,"XGB",0.741176470588235,0.835294117647059
170,15,"LOGIS",0.776470588235294,0.865743944636678
170,15,"SVM",0.805882352941176,0.869896193771626
170,15,"KNN",0.788235294117647,0
170,15,"RF",0.811764705882353,0.864359861591696
170,15,"XGB",0.770588235294118,0.85121107266436
170,16,"LOGIS",0.752941176470588,0.856055363321799
170,16,"SVM",0.782352941176471,0.858131487889273
170,16,"KNN",0.752941176470588,0
170,16,"RF",0.764705882352941,0.847404844290657
170,16,"XGB",0.758823529411765,0.844290657439446
170,17,"LOGIS",0.770588235294118,0.838754325259516
170,17,"SVM",0.747058823529412,0.853979238754325
170,17,"KNN",0.758823529411765,0
170,17,"RF",0.758823529411765,0.841176470588235
170,17,"XGB",0.735294117647059,0.831833910034602
170,18,"LOGIS",0.788235294117647,0.872664359861592
170,18,"SVM",0.8,0.876124567474048
170,18,"KNN",0.782352941176471,0
170,18,"RF",0.770588235294118,0.857439446366782
170,18,"XGB",0.758823529411765,0.872664359861592
170,19,"LOGIS",0.764705882352941,0.858131487889273
170,19,"SVM",0.811764705882353,0.875432525951557
170,19,"KNN",0.776470588235294,0
170,19,"RF",0.782352941176471,0.85121107266436
170,19,"XGB",0.770588235294118,0.853979238754325
170,20,"LOGIS",0.758823529411765,0.837370242214533
170,20,"SVM",0.770588235294118,0.838754325259516
170,20,"KNN",0.764705882352941,0
170,20,"RF",0.741176470588235,0.834602076124567
170,20,"XGB",0.805882352941176,0.880276816608996
170,21,"LOGIS",0.788235294117647,0.867820069204152
170,21,"SVM",0.8,0.875432525951557
170,21,"KNN",0.776470588235294,0
170,21,"RF",0.788235294117647,0.858131487889273
170,21,"XGB",0.776470588235294,0.852595155709343
170,22,"LOGIS",0.764705882352941,0.849826989619377
170,22,"SVM",0.788235294117647,0.854671280276817
170,22,"KNN",0.782352941176471,0
170,22,"RF",0.794117647058823,0.854325259515571
170,22,"XGB",0.782352941176471,0.842906574394464
170,23,"LOGIS",0.776470588235294,0.856747404844291
170,23,"SVM",0.8,0.8719723183391
170,23,"KNN",0.770588235294118,0
170,23,"RF",0.758823529411765,0.852595155709343
170,23,"XGB",0.788235294117647,0.837370242214533
170,24,"LOGIS",0.782352941176471,0.842906574394464
170,24,"SVM",0.782352941176471,0.831833910034602
170,24,"KNN",0.770588235294118,0
170,24,"RF",0.735294117647059,0.805190311418685
170,24,"XGB",0.747058823529412,0.833217993079585
170,25,"LOGIS",0.747058823529412,0.82560553633218
170,25,"SVM",0.735294117647059,0.846366782006921
170,25,"KNN",0.747058823529412,0
170,25,"RF",0.729411764705882,0.838754325259516
170,25,"XGB",0.770588235294118,0.84083044982699
170,26,"LOGIS",0.741176470588235,0.855363321799308
170,26,"SVM",0.782352941176471,0.853979238754325
170,26,"KNN",0.776470588235294,0
170,26,"RF",0.758823529411765,0.837716262975779
170,26,"XGB",0.711764705882353,0.818685121107266
170,27,"LOGIS",0.782352941176471,0.87681660899654
170,27,"SVM",0.782352941176471,0.891349480968858
170,27,"KNN",0.782352941176471,0
170,27,"RF",0.8,0.889965397923875
170,27,"XGB",0.752941176470588,0.838062283737024
170,28,"LOGIS",0.817647058823529,0.874740484429066
170,28,"SVM",0.829411764705882,0.887889273356401
170,28,"KNN",0.805882352941176,0
170,28,"RF",0.782352941176471,0.878546712802768
170,28,"XGB",0.741176470588235,0.826989619377163
170,29,"LOGIS",0.747058823529412,0.826297577854671
170,29,"SVM",0.758823529411765,0.837370242214533
170,29,"KNN",0.735294117647059,0
170,29,"RF",0.741176470588235,0.830103806228374
170,29,"XGB",0.735294117647059,0.832525951557093
170,30,"LOGIS",0.764705882352941,0.838062283737024
170,30,"SVM",0.788235294117647,0.85121107266436
170,30,"KNN",0.788235294117647,0
170,30,"RF",0.752941176470588,0.847750865051903
170,30,"XGB",0.747058823529412,0.818685121107266
180,1,"LOGIS",0.777777777777778,0.840740740740741
180,1,"SVM",0.8,0.85
180,1,"KNN",0.777777777777778,0
180,1,"RF",0.761111111111111,0.835493827160494
180,1,"XGB",0.75,0.840123456790123
180,2,"LOGIS",0.783333333333333,0.874074074074074
180,2,"SVM",0.794444444444445,0.883333333333333
180,2,"KNN",0.761111111111111,0
180,2,"RF",0.755555555555556,0.866666666666667
180,2,"XGB",0.75,0.830246913580247
180,3,"LOGIS",0.8,0.87962962962963
180,3,"SVM",0.822222222222222,0.889506172839506
180,3,"KNN",0.777777777777778,0
180,3,"RF",0.772222222222222,0.876851851851852
180,3,"XGB",0.766666666666667,0.833333333333333
180,4,"LOGIS",0.794444444444445,0.890123456790123
180,4,"SVM",0.805555555555556,0.888888888888889
180,4,"KNN",0.766666666666667,0
180,4,"RF",0.766666666666667,0.87037037037037
180,4,"XGB",0.755555555555556,0.840123456790123
180,5,"LOGIS",0.761111111111111,0.84320987654321
180,5,"SVM",0.788888888888889,0.842592592592593
180,5,"KNN",0.761111111111111,0
180,5,"RF",0.761111111111111,0.834259259259259
180,5,"XGB",0.7,0.818518518518519
180,6,"LOGIS",0.772222222222222,0.874074074074074
180,6,"SVM",0.8,0.878395061728395
180,6,"KNN",0.8,0
180,6,"RF",0.783333333333333,0.864814814814815
180,6,"XGB",0.727777777777778,0.826543209876543
180,7,"LOGIS",0.744444444444444,0.856172839506173
180,7,"SVM",0.783333333333333,0.845061728395062
180,7,"KNN",0.777777777777778,0
180,7,"RF",0.755555555555556,0.851543209876543
180,7,"XGB",0.75,0.820987654320988
180,8,"LOGIS",0.794444444444445,0.877777777777778
180,8,"SVM",0.8,0.869135802469136
180,8,"KNN",0.788888888888889,0
180,8,"RF",0.783333333333333,0.856172839506173
180,8,"XGB",0.738888888888889,0.830864197530864
180,9,"LOGIS",0.788888888888889,0.862962962962963
180,9,"SVM",0.805555555555556,0.883333333333333
180,9,"KNN",0.805555555555556,0
180,9,"RF",0.805555555555556,0.874074074074074
180,9,"XGB",0.727777777777778,0.817901234567901
180,10,"LOGIS",0.777777777777778,0.843827160493827
180,10,"SVM",0.783333333333333,0.847530864197531
180,10,"KNN",0.772222222222222,0
180,10,"RF",0.788888888888889,0.840740740740741
180,10,"XGB",0.711111111111111,0.8
180,11,"LOGIS",0.783333333333333,0.849382716049383
180,11,"SVM",0.8,0.860493827160494
180,11,"KNN",0.772222222222222,0
180,11,"RF",0.794444444444445,0.854938271604938
180,11,"XGB",0.766666666666667,0.85679012345679
180,12,"LOGIS",0.761111111111111,0.860493827160494
180,12,"SVM",0.794444444444445,0.853703703703704
180,12,"KNN",0.766666666666667,0
180,12,"RF",0.761111111111111,0.833950617283951
180,12,"XGB",0.733333333333333,0.824074074074074
180,13,"LOGIS",0.783333333333333,0.851851851851852
180,13,"SVM",0.788888888888889,0.859876543209876
180,13,"KNN",0.788888888888889,0
180,13,"RF",0.783333333333333,0.86358024691358
180,13,"XGB",0.777777777777778,0.862345679012346
180,14,"LOGIS",0.761111111111111,0.858024691358025
180,14,"SVM",0.772222222222222,0.856172839506173
180,14,"KNN",0.766666666666667,0
180,14,"RF",0.777777777777778,0.851234567901235
180,14,"XGB",0.744444444444444,0.848148148148148
180,15,"LOGIS",0.777777777777778,0.858641975308642
180,15,"SVM",0.8,0.867283950617284
180,15,"KNN",0.794444444444444,0
180,15,"RF",0.761111111111111,0.844444444444444
180,15,"XGB",0.761111111111111,0.820987654320988
180,16,"LOGIS",0.75,0.833333333333333
180,16,"SVM",0.761111111111111,0.858641975308642
180,16,"KNN",0.788888888888889,0
180,16,"RF",0.761111111111111,0.846913580246914
180,16,"XGB",0.755555555555556,0.872222222222222
180,17,"LOGIS",0.755555555555556,0.850617283950617
180,17,"SVM",0.783333333333333,0.849382716049383
180,17,"KNN",0.766666666666667,0
180,17,"RF",0.75,0.850617283950617
180,17,"XGB",0.772222222222222,0.860493827160494
180,18,"LOGIS",0.788888888888889,0.866666666666667
180,18,"SVM",0.788888888888889,0.868518518518518
180,18,"KNN",0.766666666666667,0
180,18,"RF",0.772222222222222,0.854012345679012
180,18,"XGB",0.761111111111111,0.846296296296296
180,19,"LOGIS",0.794444444444445,0.867283950617284
180,19,"SVM",0.794444444444445,0.880864197530864
180,19,"KNN",0.794444444444445,0
180,19,"RF",0.8,0.876543209876543
180,19,"XGB",0.711111111111111,0.834567901234568
180,20,"LOGIS",0.772222222222222,0.844444444444444
180,20,"SVM",0.783333333333333,0.857407407407407
180,20,"KNN",0.777777777777778,0
180,20,"RF",0.75,0.848456790123457
180,20,"XGB",0.788888888888889,0.859259259259259
180,21,"LOGIS",0.755555555555556,0.859259259259259
180,21,"SVM",0.794444444444444,0.882716049382716
180,21,"KNN",0.794444444444444,0
180,21,"RF",0.783333333333333,0.860493827160494
180,21,"XGB",0.738888888888889,0.843827160493827
180,22,"LOGIS",0.727777777777778,0.841358024691358
180,22,"SVM",0.772222222222222,0.853086419753086
180,22,"KNN",0.75,0
180,22,"RF",0.772222222222222,0.837037037037037
180,22,"XGB",0.761111111111111,0.849382716049383
180,23,"LOGIS",0.761111111111111,0.861111111111111
180,23,"SVM",0.777777777777778,0.874074074074074
180,23,"KNN",0.788888888888889,0
180,23,"RF",0.777777777777778,0.849691358024691
180,23,"XGB",0.694444444444444,0.810493827160494
180,24,"LOGIS",0.772222222222222,0.846913580246914
180,24,"SVM",0.766666666666667,0.841975308641975
180,24,"KNN",0.755555555555556,0
180,24,"RF",0.75,0.822530864197531
180,24,"XGB",0.761111111111111,0.814814814814815
180,25,"LOGIS",0.766666666666667,0.853703703703704
180,25,"SVM",0.788888888888889,0.854938271604938
180,25,"KNN",0.772222222222222,0
180,25,"RF",0.783333333333333,0.859259259259259
180,25,"XGB",0.788888888888889,0.857407407407407
180,26,"LOGIS",0.755555555555556,0.846913580246914
180,26,"SVM",0.783333333333333,0.840740740740741
180,26,"KNN",0.772222222222222,0
180,26,"RF",0.772222222222222,0.85
180,26,"XGB",0.766666666666667,0.829012345679012
180,27,"LOGIS",0.772222222222222,0.860493827160494
180,27,"SVM",0.761111111111111,0.851234567901235
180,27,"KNN",0.75,0
180,27,"RF",0.772222222222222,0.835493827160494
180,27,"XGB",0.761111111111111,0.837654320987654
180,28,"LOGIS",0.772222222222222,0.864197530864197
180,28,"SVM",0.783333333333333,0.875308641975309
180,28,"KNN",0.761111111111111,0
180,28,"RF",0.788888888888889,0.858641975308642
180,28,"XGB",0.733333333333333,0.821604938271605
180,29,"LOGIS",0.772222222222222,0.858024691358025
180,29,"SVM",0.777777777777778,0.854938271604938
180,29,"KNN",0.772222222222222,0
180,29,"RF",0.772222222222222,0.851543209876543
180,29,"XGB",0.75,0.824074074074074
180,30,"LOGIS",0.755555555555556,0.840740740740741
180,30,"SVM",0.761111111111111,0.83641975308642
180,30,"KNN",0.75,0
180,30,"RF",0.772222222222222,0.845061728395062
180,30,"XGB",0.755555555555556,0.853086419753086
190,1,"LOGIS",0.773684210526316,0.860941828254848
190,1,"SVM",0.789473684210526,0.876454293628809
190,1,"KNN",0.794736842105263,0
190,1,"RF",0.768421052631579,0.850138504155125
190,1,"XGB",0.726315789473684,0.835457063711911
190,2,"LOGIS",0.789473684210526,0.858725761772853
190,2,"SVM",0.789473684210526,0.865927977839335
190,2,"KNN",0.763157894736842,0
190,2,"RF",0.789473684210526,0.842936288088643
190,2,"XGB",0.757894736842105,0.842659279778393
190,3,"LOGIS",0.763157894736842,0.840443213296399
190,3,"SVM",0.784210526315789,0.857617728531856
190,3,"KNN",0.773684210526316,0
190,3,"RF",0.763157894736842,0.836288088642659
190,3,"XGB",0.773684210526316,0.869252077562327
190,4,"LOGIS",0.773684210526316,0.865373961218836
190,4,"SVM",0.794736842105263,0.857617728531856
190,4,"KNN",0.768421052631579,0
190,4,"RF",0.773684210526316,0.860387811634349
190,4,"XGB",0.705263157894737,0.790581717451524
190,5,"LOGIS",0.773684210526316,0.85207756232687
190,5,"SVM",0.778947368421053,0.85983379501385
190,5,"KNN",0.768421052631579,0
190,5,"RF",0.747368421052632,0.835734072022161
190,5,"XGB",0.726315789473684,0.837119113573407
190,6,"LOGIS",0.768421052631579,0.867036011080332
190,6,"SVM",0.763157894736842,0.853185595567867
190,6,"KNN",0.778947368421053,0
190,6,"RF",0.763157894736842,0.850138504155125
190,6,"XGB",0.752631578947368,0.840997229916898
190,7,"LOGIS",0.773684210526316,0.854293628808864
190,7,"SVM",0.794736842105263,0.878670360110803
190,7,"KNN",0.778947368421053,0
190,7,"RF",0.768421052631579,0.839612188365651
190,7,"XGB",0.794736842105263,0.866481994459834
190,8,"LOGIS",0.757894736842105,0.847091412742382
190,8,"SVM",0.789473684210526,0.85207756232687
190,8,"KNN",0.789473684210526,0
190,8,"RF",0.752631578947368,0.846260387811634
190,8,"XGB",0.778947368421053,0.880886426592798
190,9,"LOGIS",0.773684210526316,0.844321329639889
190,9,"SVM",0.773684210526316,0.853739612188366
190,9,"KNN",0.784210526315789,0
190,9,"RF",0.778947368421053,0.847091412742382
190,9,"XGB",0.705263157894737,0.824376731301939
190,10,"LOGIS",0.778947368421053,0.859279778393352
190,10,"SVM",0.805263157894737,0.876454293628809
190,10,"KNN",0.784210526315789,0
190,10,"RF",0.794736842105263,0.86398891966759
190,10,"XGB",0.763157894736842,0.858725761772853
190,11,"LOGIS",0.768421052631579,0.849307479224377
190,11,"SVM",0.789473684210526,0.864265927977839
190,11,"KNN",0.763157894736842,0
190,11,"RF",0.773684210526316,0.862880886426593
190,11,"XGB",0.784210526315789,0.844321329639889
190,12,"LOGIS",0.757894736842105,0.852631578947368
190,12,"SVM",0.789473684210526,0.870914127423823
190,12,"KNN",0.778947368421053,0
190,12,"RF",0.768421052631579,0.850692520775623
190,12,"XGB",0.705263157894737,0.821052631578947
190,13,"LOGIS",0.768421052631579,0.85983379501385
190,13,"SVM",0.778947368421053,0.862603878116343
190,13,"KNN",0.747368421052632,0
190,13,"RF",0.778947368421053,0.848753462603878
190,13,"XGB",0.778947368421053,0.86814404432133
190,14,"LOGIS",0.810526315789474,0.884764542936288
190,14,"SVM",0.815789473684211,0.891412742382271
190,14,"KNN",0.789473684210526,0
190,14,"RF",0.778947368421053,0.873961218836565
190,14,"XGB",0.773684210526316,0.863711911357341
190,15,"LOGIS",0.752631578947368,0.837673130193906
190,15,"SVM",0.763157894736842,0.856509695290859
190,15,"KNN",0.757894736842105,0
190,15,"RF",0.757894736842105,0.833240997229917
190,15,"XGB",0.757894736842105,0.844875346260388
190,16,"LOGIS",0.778947368421053,0.852631578947368
190,16,"SVM",0.773684210526316,0.860387811634349
190,16,"KNN",0.763157894736842,0
190,16,"RF",0.8,0.869529085872576
190,16,"XGB",0.763157894736842,0.856509695290859
190,17,"LOGIS",0.752631578947368,0.838227146814404
190,17,"SVM",0.768421052631579,0.857617728531856
190,17,"KNN",0.742105263157895,0
190,17,"RF",0.763157894736842,0.836842105263158
