"total_size","draw","method","accuracy","auc"
150,13,"LOGIS",0.86,0.912
150,13,"SVM",0.84,0.872888888888889
150,13,"KNN",0.78,0
150,13,"RF",0.806666666666667,0.857777777777778
150,13,"XGB",0.793333333333333,0.852
150,14,"LOGIS",0.74,0.852444444444444
150,14,"SVM",0.726666666666667,0.805333333333333
150,14,"KNN",0.7,0
150,14,"RF",0.74,0.755555555555556
150,14,"XGB",0.673333333333333,0.726666666666667
150,15,"LOGIS",0.826666666666667,0.892444444444444
150,15,"SVM",0.746666666666667,0.842666666666667
150,15,"KNN",0.7,0
150,15,"RF",0.74,0.800444444444444
150,15,"XGB",0.713333333333333,0.799555555555555
150,16,"LOGIS",0.806666666666667,0.866666666666667
150,16,"SVM",0.74,0.799111111111111
150,16,"KNN",0.72,0
150,16,"RF",0.74,0.815111111111111
150,16,"XGB",0.76,0.831111111111111
150,17,"LOGIS",0.853333333333333,0.914666666666667
150,17,"SVM",0.826666666666667,0.897777777777778
150,17,"KNN",0.773333333333333,0
150,17,"RF",0.76,0.863111111111111
150,17,"XGB",0.753333333333333,0.869777777777778
150,18,"LOGIS",0.833333333333333,0.902222222222222
150,18,"SVM",0.78,0.843555555555556
150,18,"KNN",0.706666666666667,0
150,18,"RF",0.76,0.832444444444444
150,18,"XGB",0.753333333333333,0.850666666666667
150,19,"LOGIS",0.793333333333333,0.896888888888889
150,19,"SVM",0.76,0.824888888888889
150,19,"KNN",0.726666666666667,0
150,19,"RF",0.746666666666667,0.803111111111111
150,19,"XGB",0.74,0.807111111111111
150,20,"LOGIS",0.846666666666667,0.917333333333333
150,20,"SVM",0.806666666666667,0.888
150,20,"KNN",0.76,0
150,20,"RF",0.766666666666667,0.862666666666667
150,20,"XGB",0.773333333333333,0.834666666666667
150,21,"LOGIS",0.813333333333333,0.897777777777778
150,21,"SVM",0.786666666666667,0.863111111111111
150,21,"KNN",0.74,0
150,21,"RF",0.78,0.848444444444444
150,21,"XGB",0.766666666666667,0.833333333333333
150,22,"LOGIS",0.84,0.909333333333333
150,22,"SVM",0.826666666666667,0.897777777777778
150,22,"KNN",0.78,0
150,22,"RF",0.806666666666667,0.856444444444444
150,22,"XGB",0.793333333333333,0.861333333333333
150,23,"LOGIS",0.86,0.911111111111111
150,23,"SVM",0.8,0.869333333333333
150,23,"KNN",0.766666666666667,0
150,23,"RF",0.793333333333333,0.854222222222222
150,23,"XGB",0.806666666666667,0.844444444444444
150,24,"LOGIS",0.826666666666667,0.891555555555556
150,24,"SVM",0.8,0.84
150,24,"KNN",0.713333333333333,0
150,24,"RF",0.753333333333333,0.796444444444444
150,24,"XGB",0.74,0.788444444444444
150,25,"LOGIS",0.846666666666667,0.902222222222222
150,25,"SVM",0.806666666666667,0.877333333333333
150,25,"KNN",0.806666666666667,0
150,25,"RF",0.8,0.856444444444444
150,25,"XGB",0.82,0.871555555555556
150,26,"LOGIS",0.846666666666667,0.917333333333333
150,26,"SVM",0.793333333333333,0.886222222222222
150,26,"KNN",0.78,0
150,26,"RF",0.773333333333333,0.856888888888889
150,26,"XGB",0.793333333333333,0.865777777777778
150,27,"LOGIS",0.84,0.918222222222222
150,27,"SVM",0.8,0.877333333333333
150,27,"KNN",0.773333333333333,0
150,27,"RF",0.76,0.844888888888889
150,27,"XGB",0.813333333333333,0.872
150,28,"LOGIS",0.786666666666667,0.880888888888889
150,28,"SVM",0.76,0.844444444444444
150,28,"KNN",0.74,0
150,28,"RF",0.733333333333333,0.811555555555556
150,28,"XGB",0.74,0.782666666666667
150,29,"LOGIS",0.833333333333333,0.919111111111111
150,29,"SVM",0.82,0.900444444444444
150,29,"KNN",0.76,0
150,29,"RF",0.813333333333333,0.881777777777778
150,29,"XGB",0.82,0.849777777777778
150,30,"LOGIS",0.813333333333333,0.900444444444444
150,30,"SVM",0.76,0.837333333333333
150,30,"KNN",0.753333333333333,0
150,30,"RF",0.76,0.830666666666667
150,30,"XGB",0.773333333333333,0.852
160,1,"LOGIS",0.8125,0.90390625
160,1,"SVM",0.7875,0.87578125
160,1,"KNN",0.7125,0
160,1,"RF",0.7625,0.8609375
160,1,"XGB",0.7625,0.857421875
160,2,"LOGIS",0.85,0.92109375
160,2,"SVM",0.84375,0.9015625
160,2,"KNN",0.8,0
160,2,"RF",0.825,0.876171875
160,2,"XGB",0.8,0.8609375
160,3,"LOGIS",0.79375,0.89375
160,3,"SVM",0.7875,0.85234375
160,3,"KNN",0.73125,0
160,3,"RF",0.78125,0.84921875
160,3,"XGB",0.74375,0.82421875
160,4,"LOGIS",0.7875,0.87734375
160,4,"SVM",0.75625,0.84609375
160,4,"KNN",0.7375,0
160,4,"RF",0.70625,0.78203125
160,4,"XGB",0.66875,0.77890625
160,5,"LOGIS",0.81875,0.9015625
160,5,"SVM",0.79375,0.88359375
160,5,"KNN",0.7375,0
160,5,"RF",0.79375,0.88671875
160,5,"XGB",0.775,0.861328125
160,6,"LOGIS",0.85625,0.9265625
160,6,"SVM",0.79375,0.8828125
160,6,"KNN",0.73125,0
160,6,"RF",0.76875,0.852734375
160,6,"XGB",0.78125,0.880078125
160,7,"LOGIS",0.84375,0.903125
160,7,"SVM",0.80625,0.89296875
160,7,"KNN",0.73125,0
160,7,"RF",0.7875,0.891015625
160,7,"XGB",0.79375,0.8859375
160,8,"LOGIS",0.85,0.9265625
160,8,"SVM",0.79375,0.90546875
160,8,"KNN",0.775,0
160,8,"RF",0.7875,0.865625
160,8,"XGB",0.825,0.865234375
160,9,"LOGIS",0.84375,0.9125
160,9,"SVM",0.80625,0.86875
160,9,"KNN",0.7625,0
160,9,"RF",0.76875,0.82421875
160,9,"XGB",0.74375,0.832421875
160,10,"LOGIS",0.81875,0.915625
160,10,"SVM",0.8125,0.884375
160,10,"KNN",0.7875,0
160,10,"RF",0.7625,0.85234375
160,10,"XGB",0.80625,0.84296875
160,11,"LOGIS",0.84375,0.91484375
160,11,"SVM",0.8,0.88828125
160,11,"KNN",0.7625,0
160,11,"RF",0.7875,0.850390625
160,11,"XGB",0.8,0.8765625
160,12,"LOGIS",0.78125,0.87578125
160,12,"SVM",0.70625,0.81953125
160,12,"KNN",0.675,0
160,12,"RF",0.7,0.808203125
160,12,"XGB",0.73125,0.83046875
160,13,"LOGIS",0.85,0.9140625
160,13,"SVM",0.775,0.86328125
160,13,"KNN",0.7375,0
160,13,"RF",0.81875,0.857421875
160,13,"XGB",0.8,0.84140625
160,14,"LOGIS",0.8125,0.90859375
160,14,"SVM",0.775,0.8703125
160,14,"KNN",0.7125,0
160,14,"RF",0.8,0.84453125
160,14,"XGB",0.79375,0.853125
160,15,"LOGIS",0.85,0.93359375
160,15,"SVM",0.8625,0.9171875
160,15,"KNN",0.8,0
160,15,"RF",0.825,0.874609375
160,15,"XGB",0.825,0.86328125
160,16,"LOGIS",0.81875,0.91796875
160,16,"SVM",0.7625,0.8765625
160,16,"KNN",0.73125,0
160,16,"RF",0.775,0.85625
160,16,"XGB",0.79375,0.86328125
160,17,"LOGIS",0.83125,0.88984375
160,17,"SVM",0.775,0.85
160,17,"KNN",0.74375,0
160,17,"RF",0.75,0.810546875
160,17,"XGB",0.75625,0.806640625
160,18,"LOGIS",0.7875,0.8890625
160,18,"SVM",0.75625,0.82890625
160,18,"KNN",0.7125,0
160,18,"RF",0.6875,0.769140625
160,18,"XGB",0.7375,0.79765625
160,19,"LOGIS",0.8,0.8921875
160,19,"SVM",0.78125,0.84609375
160,19,"KNN",0.73125,0
160,19,"RF",0.775,0.83125
160,19,"XGB",0.76875,0.82890625
160,20,"LOGIS",0.78125,0.896875
160,20,"SVM",0.7375,0.84375
160,20,"KNN",0.75625,0
160,20,"RF",0.76875,0.834765625
160,20,"XGB",0.8125,0.86875
160,21,"LOGIS",0.78125,0.86640625
160,21,"SVM",0.75625,0.825
160,21,"KNN",0.7125,0
160,21,"RF",0.725,0.787109375
160,21,"XGB",0.725,0.748046875
160,22,"LOGIS",0.85,0.91953125
160,22,"SVM",0.8,0.8890625
160,22,"KNN",0.7875,0
160,22,"RF",0.79375,0.871875
160,22,"XGB",0.79375,0.8734375
160,23,"LOGIS",0.81875,0.91796875
160,23,"SVM",0.825,0.8921875
160,23,"KNN",0.725,0
160,23,"RF",0.825,0.8515625
160,23,"XGB",0.79375,0.87734375
160,24,"LOGIS",0.86875,0.91953125
160,24,"SVM",0.86875,0.90078125
160,24,"KNN",0.76875,0
160,24,"RF",0.8,0.869140625
160,24,"XGB",0.8125,0.8765625
160,25,"LOGIS",0.86875,0.93359375
160,25,"SVM",0.83125,0.91171875
160,25,"KNN",0.79375,0
160,25,"RF",0.79375,0.876953125
160,25,"XGB",0.78125,0.884765625
160,26,"LOGIS",0.80625,0.8859375
160,26,"SVM",0.775,0.8484375
160,26,"KNN",0.725,0
160,26,"RF",0.78125,0.847265625
160,26,"XGB",0.75625,0.846875
160,27,"LOGIS",0.83125,0.909375
160,27,"SVM",0.74375,0.8453125
160,27,"KNN",0.73125,0
160,27,"RF",0.74375,0.829296875
160,27,"XGB",0.7625,0.84453125
160,28,"LOGIS",0.825,0.90546875
160,28,"SVM",0.83125,0.88125
160,28,"KNN",0.79375,0
160,28,"RF",0.80625,0.858984375
160,28,"XGB",0.76875,0.833984375
160,29,"LOGIS",0.80625,0.8984375
160,29,"SVM",0.79375,0.8734375
160,29,"KNN",0.78125,0
160,29,"RF",0.7875,0.823046875
160,29,"XGB",0.76875,0.8265625
160,30,"LOGIS",0.75,0.8765625
160,30,"SVM",0.69375,0.8140625
160,30,"KNN",0.65625,0
160,30,"RF",0.7,0.784765625
160,30,"XGB",0.70625,0.78671875
170,1,"LOGIS",0.788235294117647,0.896885813148789
170,1,"SVM",0.741176470588235,0.850519031141868
170,1,"KNN",0.694117647058824,0
170,1,"RF",0.752941176470588,0.839446366782007
170,1,"XGB",0.770588235294118,0.838062283737024
170,2,"LOGIS",0.835294117647059,0.925951557093426
170,2,"SVM",0.782352941176471,0.873356401384083
170,2,"KNN",0.717647058823529,0
170,2,"RF",0.747058823529412,0.848442906574394
170,2,"XGB",0.788235294117647,0.831833910034602
170,3,"LOGIS",0.841176470588235,0.916262975778547
170,3,"SVM",0.776470588235294,0.883044982698962
170,3,"KNN",0.758823529411765,0
170,3,"RF",0.817647058823529,0.898269896193772
170,3,"XGB",0.823529411764706,0.904498269896194
170,4,"LOGIS",0.817647058823529,0.906574394463668
170,4,"SVM",0.782352941176471,0.870588235294118
170,4,"KNN",0.705882352941176,0
170,4,"RF",0.770588235294118,0.835640138408304
170,4,"XGB",0.752941176470588,0.853287197231834
170,5,"LOGIS",0.788235294117647,0.882352941176471
170,5,"SVM",0.741176470588235,0.841522491349481
170,5,"KNN",0.711764705882353,0
170,5,"RF",0.717647058823529,0.790657439446367
170,5,"XGB",0.741176470588235,0.796539792387543
170,6,"LOGIS",0.782352941176471,0.895501730103806
170,6,"SVM",0.752941176470588,0.84636678200692
170,6,"KNN",0.741176470588235,0
170,6,"RF",0.747058823529412,0.828373702422145
170,6,"XGB",0.741176470588235,0.840138408304498
170,7,"LOGIS",0.841176470588235,0.915570934256055
170,7,"SVM",0.8,0.888581314878893
170,7,"KNN",0.717647058823529,0
170,7,"RF",0.764705882352941,0.859861591695502
170,7,"XGB",0.782352941176471,0.858823529411765
170,8,"LOGIS",0.817647058823529,0.898961937716263
170,8,"SVM",0.805882352941176,0.872664359861592
170,8,"KNN",0.770588235294118,0
170,8,"RF",0.805882352941176,0.844290657439446
170,8,"XGB",0.758823529411765,0.838754325259515
170,9,"LOGIS",0.788235294117647,0.88719723183391
170,9,"SVM",0.794117647058823,0.833217993079585
170,9,"KNN",0.741176470588235,0
170,9,"RF",0.729411764705882,0.799653979238754
170,9,"XGB",0.747058823529412,0.808996539792387
170,10,"LOGIS",0.8,0.869896193771626
170,10,"SVM",0.770588235294118,0.808996539792388
170,10,"KNN",0.723529411764706,0
170,10,"RF",0.735294117647059,0.789965397923875
170,10,"XGB",0.735294117647059,0.794463667820069
170,11,"LOGIS",0.829411764705882,0.88719723183391
170,11,"SVM",0.764705882352941,0.845674740484429
170,11,"KNN",0.747058823529412,0
170,11,"RF",0.776470588235294,0.830103806228374
170,11,"XGB",0.788235294117647,0.848442906574394
170,12,"LOGIS",0.852941176470588,0.921799307958478
170,12,"SVM",0.817647058823529,0.880968858131488
170,12,"KNN",0.776470588235294,0
170,12,"RF",0.794117647058823,0.868512110726644
170,12,"XGB",0.823529411764706,0.885813148788927
170,13,"LOGIS",0.835294117647059,0.911418685121107
170,13,"SVM",0.817647058823529,0.88719723183391
170,13,"KNN",0.794117647058823,0
170,13,"RF",0.782352941176471,0.836332179930796
170,13,"XGB",0.752941176470588,0.842560553633218
170,14,"LOGIS",0.805882352941176,0.910034602076125
170,14,"SVM",0.782352941176471,0.863667820069204
170,14,"KNN",0.752941176470588,0
170,14,"RF",0.752941176470588,0.847750865051903
170,14,"XGB",0.788235294117647,0.857785467128028
170,15,"LOGIS",0.835294117647059,0.911418685121107
170,15,"SVM",0.782352941176471,0.873356401384083
170,15,"KNN",0.758823529411765,0
170,15,"RF",0.776470588235294,0.837716262975779
170,15,"XGB",0.752941176470588,0.841522491349481
170,16,"LOGIS",0.811764705882353,0.91280276816609
170,16,"SVM",0.770588235294118,0.865743944636678
170,16,"KNN",0.729411764705882,0
170,16,"RF",0.747058823529412,0.826989619377163
170,16,"XGB",0.764705882352941,0.834256055363322
170,17,"LOGIS",0.817647058823529,0.928719723183391
170,17,"SVM",0.805882352941176,0.905190311418685
170,17,"KNN",0.8,0
170,17,"RF",0.8,0.882352941176471
170,17,"XGB",0.823529411764706,0.903460207612457
170,18,"LOGIS",0.823529411764706,0.911418685121107
170,18,"SVM",0.758823529411765,0.854671280276817
170,18,"KNN",0.723529411764706,0
170,18,"RF",0.741176470588235,0.82318339100346
170,18,"XGB",0.758823529411765,0.835294117647059
170,19,"LOGIS",0.841176470588235,0.918339100346021
170,19,"SVM",0.829411764705882,0.892733564013841
170,19,"KNN",0.770588235294118,0
170,19,"RF",0.811764705882353,0.880276816608997
170,19,"XGB",0.835294117647059,0.8719723183391
170,20,"LOGIS",0.835294117647059,0.893425605536332
170,20,"SVM",0.788235294117647,0.844290657439446
170,20,"KNN",0.735294117647059,0
170,20,"RF",0.741176470588235,0.820069204152249
170,20,"XGB",0.752941176470588,0.797923875432526
170,21,"LOGIS",0.841176470588235,0.912110726643599
170,21,"SVM",0.817647058823529,0.87681660899654
170,21,"KNN",0.782352941176471,0
170,21,"RF",0.770588235294118,0.842560553633218
170,21,"XGB",0.8,0.844290657439446
170,22,"LOGIS",0.847058823529412,0.913494809688581
170,22,"SVM",0.752941176470588,0.833217993079585
170,22,"KNN",0.735294117647059,0
170,22,"RF",0.711764705882353,0.783391003460208
170,22,"XGB",0.747058823529412,0.782006920415225
170,23,"LOGIS",0.852941176470588,0.920415224913495
170,23,"SVM",0.841176470588235,0.896193771626298
170,23,"KNN",0.8,0
170,23,"RF",0.817647058823529,0.880622837370242
170,23,"XGB",0.823529411764706,0.887889273356401
170,24,"LOGIS",0.835294117647059,0.89757785467128
170,24,"SVM",0.829411764705882,0.874740484429066
170,24,"KNN",0.782352941176471,0
170,24,"RF",0.817647058823529,0.866782006920415
170,24,"XGB",0.817647058823529,0.881314878892734
170,25,"LOGIS",0.835294117647059,0.896885813148789
170,25,"SVM",0.752941176470588,0.844982698961938
170,25,"KNN",0.741176470588235,0
170,25,"RF",0.735294117647059,0.842214532871972
170,25,"XGB",0.723529411764706,0.835640138408305
170,26,"LOGIS",0.847058823529412,0.915570934256055
170,26,"SVM",0.829411764705882,0.896193771626298
170,26,"KNN",0.823529411764706,0
170,26,"RF",0.852941176470588,0.877162629757785
170,26,"XGB",0.835294117647059,0.868166089965398
170,27,"LOGIS",0.841176470588235,0.925951557093426
170,27,"SVM",0.823529411764706,0.88719723183391
170,27,"KNN",0.735294117647059,0
170,27,"RF",0.823529411764706,0.883391003460208
170,27,"XGB",0.811764705882353,0.883391003460208
170,28,"LOGIS",0.817647058823529,0.915570934256055
170,28,"SVM",0.817647058823529,0.89757785467128
170,28,"KNN",0.770588235294118,0
170,28,"RF",0.805882352941176,0.885813148788927
170,28,"XGB",0.823529411764706,0.891695501730104
170,29,"LOGIS",0.817647058823529,0.89757785467128
170,29,"SVM",0.752941176470588,0.836678200692042
170,29,"KNN",0.688235294117647,0
170,29,"RF",0.705882352941177,0.794463667820069
170,29,"XGB",0.752941176470588,0.811072664359862
170,30,"LOGIS",0.805882352941176,0.886505190311419
170,30,"SVM",0.741176470588235,0.821453287197232
170,30,"KNN",0.717647058823529,0
170,30,"RF",0.682352941176471,0.772664359861592
170,30,"XGB",0.729411764705882,0.773702422145329
180,1,"LOGIS",0.8,0.879012345679012
180,1,"SVM",0.766666666666667,0.852469135802469
180,1,"KNN",0.766666666666667,0
180,1,"RF",0.766666666666667,0.842901234567901
180,1,"XGB",0.783333333333333,0.874382716049383
180,2,"LOGIS",0.805555555555556,0.878395061728395
180,2,"SVM",0.766666666666667,0.843827160493827
180,2,"KNN",0.722222222222222,0
180,2,"RF",0.738888888888889,0.822222222222222
180,2,"XGB",0.738888888888889,0.799074074074074
180,3,"LOGIS",0.811111111111111,0.882098765432099
180,3,"SVM",0.783333333333333,0.829012345679012
180,3,"KNN",0.7,0
180,3,"RF",0.716666666666667,0.797839506172839
180,3,"XGB",0.783333333333333,0.848148148148148
180,4,"LOGIS",0.85,0.909876543209877
180,4,"SVM",0.8,0.868518518518518
180,4,"KNN",0.738888888888889,0
180,4,"RF",0.805555555555556,0.869135802469136
180,4,"XGB",0.811111111111111,0.869444444444444
180,5,"LOGIS",0.855555555555556,0.917901234567901
180,5,"SVM",0.827777777777778,0.897530864197531
180,5,"KNN",0.794444444444445,0
180,5,"RF",0.805555555555556,0.878395061728395
180,5,"XGB",0.794444444444445,0.871604938271605
180,6,"LOGIS",0.816666666666667,0.895679012345679
180,6,"SVM",0.733333333333333,0.843827160493827
180,6,"KNN",0.722222222222222,0
180,6,"RF",0.744444444444444,0.823456790123457
180,6,"XGB",0.75,0.829012345679012
180,7,"LOGIS",0.833333333333333,0.937654320987654
180,7,"SVM",0.794444444444444,0.90679012345679
180,7,"KNN",0.766666666666667,0
180,7,"RF",0.788888888888889,0.858950617283951
180,7,"XGB",0.761111111111111,0.86358024691358
180,8,"LOGIS",0.805555555555556,0.905555555555556
180,8,"SVM",0.761111111111111,0.864197530864197
180,8,"KNN",0.711111111111111,0
180,8,"RF",0.766666666666667,0.832098765432099
180,8,"XGB",0.75,0.832716049382716
180,9,"LOGIS",0.816666666666667,0.904938271604938
180,9,"SVM",0.772222222222222,0.868518518518518
180,9,"KNN",0.755555555555556,0
180,9,"RF",0.755555555555556,0.825308641975309
180,9,"XGB",0.766666666666667,0.845987654320988
180,10,"LOGIS",0.816666666666667,0.919753086419753
180,10,"SVM",0.772222222222222,0.875925925925926
180,10,"KNN",0.738888888888889,0
180,10,"RF",0.777777777777778,0.840740740740741
180,10,"XGB",0.75,0.816049382716049
180,11,"LOGIS",0.866666666666667,0.916049382716049
180,11,"SVM",0.833333333333333,0.903086419753086
180,11,"KNN",0.805555555555556,0
180,11,"RF",0.844444444444444,0.908333333333333
180,11,"XGB",0.816666666666667,0.894753086419753
180,12,"LOGIS",0.833333333333333,0.919753086419753
180,12,"SVM",0.788888888888889,0.887037037037037
180,12,"KNN",0.744444444444444,0
180,12,"RF",0.772222222222222,0.868827160493827
180,12,"XGB",0.794444444444444,0.869753086419753
180,13,"LOGIS",0.794444444444444,0.901851851851852
180,13,"SVM",0.783333333333333,0.853086419753086
180,13,"KNN",0.727777777777778,0
180,13,"RF",0.744444444444444,0.82037037037037
180,13,"XGB",0.738888888888889,0.823765432098765
180,14,"LOGIS",0.816666666666667,0.905555555555555
180,14,"SVM",0.794444444444444,0.867901234567901
180,14,"KNN",0.744444444444444,0
180,14,"RF",0.777777777777778,0.824074074074074
180,14,"XGB",0.777777777777778,0.829320987654321
180,15,"LOGIS",0.822222222222222,0.903703703703704
180,15,"SVM",0.794444444444445,0.884567901234568
180,15,"KNN",0.755555555555556,0
180,15,"RF",0.788888888888889,0.844444444444444
180,15,"XGB",0.811111111111111,0.864506172839506
180,16,"LOGIS",0.794444444444445,0.894444444444444
180,16,"SVM",0.805555555555556,0.873456790123457
180,16,"KNN",0.811111111111111,0
180,16,"RF",0.794444444444444,0.842283950617284
180,16,"XGB",0.777777777777778,0.830246913580247
180,17,"LOGIS",0.85,0.935802469135802
180,17,"SVM",0.822222222222222,0.909876543209877
180,17,"KNN",0.794444444444444,0
180,17,"RF",0.816666666666667,0.876234567901235
180,17,"XGB",0.805555555555556,0.885493827160494
180,18,"LOGIS",0.855555555555556,0.928395061728395
180,18,"SVM",0.788888888888889,0.87716049382716
180,18,"KNN",0.75,0
180,18,"RF",0.777777777777778,0.867592592592593
180,18,"XGB",0.827777777777778,0.909876543209877
180,19,"LOGIS",0.816666666666667,0.912962962962963
180,19,"SVM",0.811111111111111,0.884567901234568
180,19,"KNN",0.777777777777778,0
180,19,"RF",0.777777777777778,0.857098765432099
180,19,"XGB",0.794444444444444,0.841358024691358
180,20,"LOGIS",0.855555555555556,0.932716049382716
180,20,"SVM",0.822222222222222,0.909876543209876
180,20,"KNN",0.811111111111111,0
180,20,"RF",0.822222222222222,0.905555555555556
180,20,"XGB",0.827777777777778,0.879320987654321
180,21,"LOGIS",0.805555555555556,0.887654320987654
180,21,"SVM",0.772222222222222,0.84320987654321
180,21,"KNN",0.716666666666667,0
180,21,"RF",0.761111111111111,0.834567901234568
180,21,"XGB",0.755555555555556,0.821913580246914
180,22,"LOGIS",0.877777777777778,0.930864197530864
180,22,"SVM",0.833333333333333,0.909876543209876
180,22,"KNN",0.816666666666667,0
180,22,"RF",0.788888888888889,0.903086419753086
180,22,"XGB",0.805555555555556,0.888888888888889
180,23,"LOGIS",0.816666666666667,0.864197530864197
180,23,"SVM",0.766666666666667,0.849382716049383
180,23,"KNN",0.766666666666667,0
180,23,"RF",0.772222222222222,0.825925925925926
180,23,"XGB",0.766666666666667,0.788888888888889
180,24,"LOGIS",0.811111111111111,0.900617283950617
180,24,"SVM",0.777777777777778,0.864197530864197
180,24,"KNN",0.716666666666667,0
180,24,"RF",0.755555555555556,0.838888888888889
180,24,"XGB",0.761111111111111,0.863271604938272
180,25,"LOGIS",0.788888888888889,0.87716049382716
180,25,"SVM",0.75,0.841358024691358
180,25,"KNN",0.744444444444444,0
180,25,"RF",0.727777777777778,0.839814814814815
180,25,"XGB",0.738888888888889,0.856481481481481
180,26,"LOGIS",0.822222222222222,0.896913580246914
180,26,"SVM",0.772222222222222,0.846296296296296
180,26,"KNN",0.738888888888889,0
180,26,"RF",0.761111111111111,0.859876543209876
180,26,"XGB",0.788888888888889,0.865123456790123
180,27,"LOGIS",0.866666666666667,0.930246913580247
180,27,"SVM",0.844444444444444,0.916049382716049
180,27,"KNN",0.816666666666667,0
180,27,"RF",0.827777777777778,0.878086419753086
180,27,"XGB",0.827777777777778,0.888888888888889
180,28,"LOGIS",0.861111111111111,0.937037037037037
180,28,"SVM",0.827777777777778,0.909876543209876
180,28,"KNN",0.794444444444445,0
180,28,"RF",0.827777777777778,0.894753086419753
180,28,"XGB",0.811111111111111,0.887654320987654
180,29,"LOGIS",0.833333333333333,0.912962962962963
180,29,"SVM",0.822222222222222,0.882098765432099
180,29,"KNN",0.738888888888889,0
180,29,"RF",0.822222222222222,0.865740740740741
180,29,"XGB",0.816666666666667,0.85
180,30,"LOGIS",0.816666666666667,0.931481481481481
180,30,"SVM",0.805555555555556,0.894444444444444
180,30,"KNN",0.772222222222222,0
180,30,"RF",0.788888888888889,0.873765432098765
180,30,"XGB",0.772222222222222,0.859876543209876
190,1,"LOGIS",0.815789473684211,0.89584487534626
190,1,"SVM",0.784210526315789,0.866481994459834
190,1,"KNN",0.715789473684211,0
190,1,"RF",0.773684210526316,0.858171745152355
190,1,"XGB",0.789473684210526,0.871468144044321
190,2,"LOGIS",0.826315789473684,0.894182825484764
190,2,"SVM",0.794736842105263,0.869806094182826
190,2,"KNN",0.763157894736842,0
190,2,"RF",0.821052631578947,0.857617728531856
190,2,"XGB",0.773684210526316,0.837119113573407
190,3,"LOGIS",0.831578947368421,0.900831024930748
190,3,"SVM",0.789473684210526,0.870914127423823
190,3,"KNN",0.747368421052632,0
190,3,"RF",0.757894736842105,0.815789473684211
190,3,"XGB",0.773684210526316,0.827146814404432
190,4,"LOGIS",0.842105263157895,0.922437673130194
190,4,"SVM",0.778947368421053,0.887534626038781
190,4,"KNN",0.752631578947368,0
190,4,"RF",0.773684210526316,0.858448753462604
190,4,"XGB",0.757894736842105,0.838227146814404
190,5,"LOGIS",0.810526315789474,0.866481994459834
190,5,"SVM",0.784210526315789,0.850415512465374
190,5,"KNN",0.742105263157895,0
190,5,"RF",0.773684210526316,0.856786703601108
190,5,"XGB",0.784210526315789,0.846814404432133
190,6,"LOGIS",0.831578947368421,0.903601108033241
190,6,"SVM",0.794736842105263,0.87202216066482
190,6,"KNN",0.736842105263158,0
190,6,"RF",0.736842105263158,0.836842105263158
190,6,"XGB",0.742105263157895,0.838781163434903
190,7,"LOGIS",0.889473684210526,0.945706371191136
190,7,"SVM",0.868421052631579,0.928531855955679
190,7,"KNN",0.826315789473684,0
190,7,"RF",0.857894736842105,0.913296398891967
190,7,"XGB",0.826315789473684,0.923545706371191
190,8,"LOGIS",0.878947368421053,0.931301939058172
190,8,"SVM",0.842105263157895,0.903601108033241
190,8,"KNN",0.778947368421053,0
190,8,"RF",0.836842105263158,0.898891966759003
190,8,"XGB",0.815789473684211,0.887534626038781
190,9,"LOGIS",0.815789473684211,0.896398891966759
190,9,"SVM",0.768421052631579,0.854293628808864
190,9,"KNN",0.721052631578947,0
190,9,"RF",0.773684210526316,0.841828254847645
190,9,"XGB",0.757894736842105,0.81218836565097
190,10,"LOGIS",0.842105263157895,0.91578947368421
190,10,"SVM",0.810526315789474,0.874792243767313
190,10,"KNN",0.752631578947368,0
190,10,"RF",0.768421052631579,0.857063711911357
190,10,"XGB",0.784210526315789,0.860941828254848
190,11,"LOGIS",0.810526315789474,0.888642659279778
190,11,"SVM",0.742105263157895,0.851523545706371
190,11,"KNN",0.705263157894737,0
190,11,"RF",0.731578947368421,0.817728531855956
190,11,"XGB",0.789473684210526,0.840997229916897
190,12,"LOGIS",0.842105263157895,0.929085872576177
190,12,"SVM",0.821052631578947,0.909141274238227
190,12,"KNN",0.784210526315789,0
190,12,"RF",0.8,0.895013850415512
190,12,"XGB",0.805263157894737,0.883102493074792
190,13,"LOGIS",0.815789473684211,0.898614958448753
190,13,"SVM",0.784210526315789,0.86814404432133
190,13,"KNN",0.726315789473684,0
190,13,"RF",0.757894736842105,0.827700831024931
190,13,"XGB",0.752631578947368,0.842659279778393
190,14,"LOGIS",0.826315789473684,0.926315789473684
190,14,"SVM",0.815789473684211,0.894182825484764
190,14,"KNN",0.768421052631579,0
190,14,"RF",0.831578947368421,0.902216066481994
190,14,"XGB",0.768421052631579,0.885595567867036
190,15,"LOGIS",0.826315789473684,0.883656509695291
190,15,"SVM",0.794736842105263,0.853739612188366
190,15,"KNN",0.763157894736842,0
190,15,"RF",0.747368421052632,0.847091412742382
190,15,"XGB",0.747368421052632,0.82409972299169
190,16,"LOGIS",0.815789473684211,0.905263157894737
190,16,"SVM",0.763157894736842,0.864265927977839
190,16,"KNN",0.763157894736842,0
190,16,"RF",0.763157894736842,0.852354570637119
190,16,"XGB",0.789473684210526,0.870360110803324
190,17,"LOGIS",0.847368421052632,0.921329639889197
190,17,"SVM",0.831578947368421,0.912465373961219
190,17,"KNN",0.778947368421053,0
190,17,"RF",0.789473684210526,0.882548476454294
